+3.611140E+001,-9.60E-03
+3.611160E+001,+5.600000E-003
+3.611180E+001,-6.80E-03
+3.611200E+001,+9.600000E-003
+3.611220E+001,+1.010485E-011
+3.611240E+001,-2.00E-03
+3.611260E+001,-3.20E-03
+3.611280E+001,+3.200000E-003
+3.611300E+001,+2.000000E-003
+3.611320E+001,+5.200000E-003
+3.611340E+001,-4.80E-03
+3.611360E+001,-1.20E-03
+3.611380E+001,-1.60E-03
+3.611400E+001,-3.60E-03
+3.611420E+001,+2.400000E-003
+3.611440E+001,+2.800000E-003
+3.611460E+001,+4.400000E-003
+3.611480E+001,-7.60E-03
+3.611500E+001,-5.20E-03
+3.611520E+001,-4.40E-03
+3.611540E+001,-1.16E-02
+3.611560E+001,+4.800000E-003
+3.611580E+001,+2.000000E-003
+3.611600E+001,-8.80E-03
+3.611620E+001,-2.00E-03
+3.611640E+001,-7.60E-03
+3.611660E+001,-6.00E-03
+3.611680E+001,+9.200000E-003
+3.611700E+001,+1.600000E-003
+3.611720E+001,+2.800000E-003
+3.611740E+001,-2.00E-03
+3.611760E+001,+3.200000E-003
+3.611780E+001,-6.80E-03
+3.611800E+001,+1.600000E-003
+3.611820E+001,+6.000000E-003
+3.611840E+001,-4.00E-04
+3.611860E+001,+5.600000E-003
+3.611880E+001,+3.600000E-003
+3.611900E+001,-6.40E-03
+3.611920E+001,+9.600000E-003
+3.611940E+001,-5.60E-03
+3.611960E+001,-9.60E-03
+3.611980E+001,+1.200000E-002
+3.612000E+001,+3.200000E-003
+3.612020E+001,-4.00E-04
+3.612040E+001,-9.60E-03
+3.612060E+001,-4.00E-03
+3.612080E+001,-2.80E-03
+3.612100E+001,-4.40E-03
+3.612120E+001,+1.200000E-002
+3.612140E+001,-4.00E-04
+3.612160E+001,-6.40E-03
+3.612180E+001,-1.28E-02
+3.612200E+001,-8.00E-04
+3.612220E+001,+3.200000E-003
+3.612240E+001,-1.20E-03
+3.612260E+001,+1.080000E-002
+3.612280E+001,-8.00E-03
+3.612300E+001,-1.20E-03
+3.612320E+001,-2.40E-03
+3.612340E+001,+2.400000E-003
+3.612360E+001,+4.000000E-003
+3.612380E+001,+9.600000E-003
+3.612400E+001,+1.600000E-003
+3.612420E+001,+7.600000E-003
+3.612440E+001,-1.28E-02
+3.612460E+001,-1.40E-02
+3.612480E+001,+3.200000E-003
+3.612500E+001,+1.080000E-002
+3.612520E+001,+4.400000E-003
+3.612540E+001,-6.40E-03
+3.612560E+001,+3.200000E-003
+3.612580E+001,+4.000000E-003
+3.612600E+001,-3.60E-03
+3.612620E+001,-9.60E-03
+3.612640E+001,-4.00E-04
+3.612660E+001,+1.600000E-003
+3.612680E+001,-6.00E-03
+3.612700E+001,+4.800000E-003
+3.612720E+001,+9.600000E-003
+3.612740E+001,+2.400000E-003
+3.612760E+001,-3.20E-03
+3.612780E+001,-4.00E-04
+3.612800E+001,+2.400000E-003
+3.612820E+001,-2.00E-03
+3.612840E+001,+2.800000E-003
+3.612860E+001,-5.20E-03
+3.612880E+001,-3.20E-03
+3.612900E+001,+1.600000E-003
+3.612920E+001,+2.400000E-003
+3.612940E+001,-1.20E-03
+3.612960E+001,+9.600000E-003
+3.612980E+001,-1.20E-03
+3.613000E+001,+3.200000E-003
+3.613020E+001,-8.40E-03
+3.613040E+001,-4.00E-04
+3.613060E+001,-3.20E-03
+3.613080E+001,-1.20E-03
+3.613100E+001,-1.60E-03
+3.613120E+001,+9.200000E-003
+3.613140E+001,+4.800000E-003
+3.613160E+001,+3.600000E-003
+3.613180E+001,-1.20E-03
+3.613200E+001,-1.60E-03
+3.613220E+001,-6.80E-03
+3.613240E+001,+2.400000E-003
+3.613260E+001,-2.00E-03
+3.613280E+001,-4.00E-04
+3.613300E+001,+1.600000E-003
+3.613320E+001,-9.20E-03
+3.613340E+001,-6.40E-03
+3.613360E+001,+2.800000E-003
+3.613380E+001,+2.000000E-003
+3.613400E+001,+1.000000E-002
+3.613420E+001,+4.000000E-003
+3.613440E+001,+1.440000E-002
+3.613460E+001,-2.80E-03
+3.613480E+001,+1.080000E-002
+3.613500E+001,+3.200000E-003
+3.613520E+001,+3.600000E-003
+3.613540E+001,-6.80E-03
+3.613560E+001,+4.000000E-003
+3.613580E+001,-2.40E-03
+3.613600E+001,-2.00E-03
+3.613620E+001,-6.80E-03
+3.613640E+001,+1.600000E-003
+3.613660E+001,-2.40E-03
+3.613680E+001,-4.40E-03
+3.613700E+001,-4.00E-04
+3.613720E+001,+1.200000E-002
+3.613740E+001,+9.200000E-003
+3.613760E+001,-1.32E-02
+3.613780E+001,-4.00E-03
+3.613800E+001,-4.00E-04
+3.613820E+001,+4.000000E-003
+3.613840E+001,-5.20E-03
+3.613860E+001,+3.200000E-003
+3.613880E+001,-1.60E-03
+3.613900E+001,-8.00E-04
+3.613920E+001,-1.60E-03
+3.613940E+001,+2.800000E-003
+3.613960E+001,-4.00E-04
+3.613980E+001,+5.600000E-003
+3.614000E+001,+1.120000E-002
+3.614020E+001,+3.200000E-003
+3.614040E+001,+4.800000E-003
+3.614060E+001,-4.40E-03
+3.614080E+001,+4.400000E-003
+3.614100E+001,+1.200000E-003
+3.614120E+001,-1.40E-02
+3.614140E+001,+1.080000E-002
+3.614160E+001,-8.40E-03
+3.614180E+001,+2.800000E-003
+3.614200E+001,-1.28E-02
+3.614220E+001,-1.00E-02
+3.614240E+001,-4.00E-03
+3.614260E+001,-8.80E-03
+3.614280E+001,-5.20E-03
+3.614300E+001,-5.60E-03
+3.614320E+001,+7.600000E-003
+3.614340E+001,-8.80E-03
+3.614360E+001,-1.20E-03
+3.614380E+001,-8.80E-03
+3.614400E+001,-1.60E-03
+3.614420E+001,-4.00E-04
+3.614440E+001,-2.40E-03
+3.614460E+001,-1.00E-02
+3.614480E+001,-6.00E-03
+3.614500E+001,-6.80E-03
+3.614520E+001,+8.000000E-003
+3.614540E+001,-9.20E-03
+3.614560E+001,+3.200000E-003
+3.614580E+001,-2.40E-03
+3.614600E+001,+6.000000E-003
+3.614620E+001,-1.20E-03
+3.614640E+001,+6.800000E-003
+3.614660E+001,+6.400000E-003
+3.614680E+001,+4.800000E-003
+3.614700E+001,+2.000000E-003
+3.614720E+001,+6.000000E-003
+3.614740E+001,-2.40E-03
+3.614760E+001,-1.60E-03
+3.614780E+001,-1.20E-03
+3.614800E+001,-1.20E-03
+3.614820E+001,+2.400000E-003
+3.614840E+001,-3.20E-03
+3.614860E+001,+5.600000E-003
+3.614880E+001,-2.00E-03
+3.614900E+001,-5.20E-03
+3.614920E+001,-1.12E-02
+3.614940E+001,-4.00E-04
+3.614960E+001,+1.360000E-002
+3.614980E+001,-1.20E-03
+3.615000E+001,-7.60E-03
+3.615020E+001,+5.200000E-003
+3.615040E+001,-2.00E-03
+3.615060E+001,-3.20E-03
+3.615080E+001,+2.800000E-003
+3.615100E+001,+2.000000E-003
+3.615120E+001,+1.280000E-002
+3.615140E+001,-3.60E-03
+3.615160E+001,+4.800000E-003
+3.615180E+001,-7.20E-03
+3.615200E+001,-1.20E-03
+3.615220E+001,+3.600000E-003
+3.615240E+001,+4.400000E-003
+3.615260E+001,-1.40E-02
+3.615280E+001,-1.60E-03
+3.615300E+001,-7.60E-03
+3.615320E+001,-4.00E-04
+3.615340E+001,-1.60E-03
+3.615360E+001,+4.000000E-003
+3.615380E+001,+8.800000E-003
+3.615400E+001,-5.60E-03
+3.615420E+001,+6.400000E-003
+3.615440E+001,+4.400000E-003
+3.615460E+001,-5.20E-03
+3.615480E+001,+6.400000E-003
+3.615500E+001,-1.36E-02
+3.615520E+001,+1.600000E-003
+3.615540E+001,+7.600000E-003
+3.615560E+001,-6.80E-03
+3.615580E+001,-7.20E-03
+3.615600E+001,-8.00E-04
+3.615620E+001,-4.00E-03
+3.615640E+001,+4.000000E-003
+3.615660E+001,-4.40E-03
+3.615680E+001,-2.00E-03
+3.615700E+001,-3.60E-03
+3.615720E+001,-5.20E-03
+3.615740E+001,+2.800000E-003
+3.615760E+001,-3.20E-03
+3.615780E+001,-2.00E-03
+3.615800E+001,+1.120000E-002
+3.615820E+001,+2.400000E-003
+3.615840E+001,-4.00E-03
+3.615860E+001,+4.800000E-003
+3.615880E+001,-7.60E-03
+3.615900E+001,-8.00E-04
+3.615920E+001,+3.600000E-003
+3.615940E+001,+2.400000E-003
+3.615960E+001,+8.800000E-003
+3.615980E+001,+1.600000E-003
+3.616000E+001,-7.20E-03
+3.616020E+001,+6.000000E-003
+3.616040E+001,-8.80E-03
+3.616060E+001,-6.40E-03
+3.616080E+001,-7.20E-03
+3.616100E+001,+9.200000E-003
+3.616120E+001,-4.00E-04
+3.616140E+001,-7.20E-03
+3.616160E+001,-1.28E-02
+3.616180E+001,-4.40E-03
+3.616200E+001,+2.800000E-003
+3.616220E+001,-8.00E-04
+3.616240E+001,-7.20E-03
+3.616260E+001,+1.480000E-002
+3.616280E+001,+4.400000E-003
+3.616300E+001,+1.010485E-011
+3.616320E+001,+3.600000E-003
+3.616340E+001,+1.240000E-002
+3.616360E+001,-2.40E-03
+3.616380E+001,+5.200000E-003
+3.616400E+001,-6.80E-03
+3.616420E+001,-8.00E-03
+3.616440E+001,+1.200000E-002
+3.616460E+001,-4.80E-03
+3.616480E+001,+8.400000E-003
+3.616500E+001,+2.800000E-003
+3.616520E+001,-6.00E-03
+3.616540E+001,-5.20E-03
+3.616560E+001,+1.600000E-003
+3.616580E+001,+7.600000E-003
+3.616600E+001,+8.000000E-003
+3.616620E+001,+2.800000E-003
+3.616640E+001,+1.240000E-002
+3.616660E+001,-2.00E-03
+3.616680E+001,-2.80E-03
+3.616700E+001,-1.20E-03
+3.616720E+001,-9.20E-03
+3.616740E+001,-1.00E-02
+3.616760E+001,+1.400000E-002
+3.616780E+001,-1.24E-02
+3.616800E+001,+4.400000E-003
+3.616820E+001,+8.800000E-003
+3.616840E+001,-2.00E-03
+3.616860E+001,-1.60E-03
+3.616880E+001,+6.400000E-003
+3.616900E+001,+3.200000E-003
+3.616920E+001,-2.00E-03
+3.616940E+001,-2.00E-03
+3.616960E+001,-2.80E-03
+3.616980E+001,+1.600000E-003
+3.617000E+001,+3.600000E-003
+3.617020E+001,+1.000000E-002
+3.617040E+001,+1.600000E-003
+3.617060E+001,+7.600000E-003
+3.617080E+001,+5.600000E-003
+3.617100E+001,+1.520000E-002
+3.617120E+001,+1.440000E-002
+3.617140E+001,-4.40E-03
+3.617160E+001,+4.400000E-003
+3.617180E+001,+1.280000E-002
+3.617200E+001,-1.20E-03
+3.617220E+001,+1.200000E-003
+3.617240E+001,-8.00E-04
+3.617260E+001,+9.200000E-003
+3.617280E+001,+1.600000E-003
+3.617300E+001,+6.400000E-003
